"...1","artist_name","track_name","track_id","popularity","year","genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","track_artist","track_album_id","track_album_name","track_album_release_date"
888446,"50 Cent","P.I.M.P.","2D1hlMwWWXpkc3CZJ5U351",68,2003,"hip-hop",0.7,0.758,10,-3.012,0,0.342,0.0444,1.3e-05,0.0401,0.889,78.693,249467,4,"50 Cent","4ycNE7y1rp5215g1kkqk1P","Get Rich Or Die Tryin'","2003-02-06"
888447,"Tego Calderón","Pa' Que Retozen","5YJ4BVvTFmVCxUyhKejHfR",80,2003,"hip-hop",0.815,0.856,1,-3.825,0,0.122,0.4,8.34e-05,0.244,0.872,91.995,151667,4,"Tego Calderon","6Q1kiSijkaHwoCwZUHW6IY","El Abayarde","2003-07-01"
888455,"50 Cent","Patiently Waiting","3ORfa5ilEthp2U0TRcv7kv",63,2003,"hip-hop",0.538,0.675,0,-2.3,1,0.335,0.245,0,0.362,0.519,78.985,288880,4,"50 Cent","4ycNE7y1rp5215g1kkqk1P","Get Rich Or Die Tryin'","2003-02-06"
888458,"JAY-Z","99 Problems","7sLpSWxQazJzDVG6YGzlVs",65,2003,"hip-hop",0.494,0.887,6,-4.297,0,0.398,0.00661,0,0.103,0.548,89.554,234627,4,"JAY-Z","4FWvo9oS4gRgHtAwDwUjiO","The Black Album","2003-11-14"
888462,"King Geedorah","Next Levels","58MeeOMk6PMQxXWY9YCNPD",63,2003,"hip-hop",0.729,0.557,6,-11.264,1,0.243,0.651,0.000123,0.262,0.897,92.814,229320,4,"King Geedorah","1mrhahrlJu5JfzgeV6Cy8t","Take Me To Your Leader","2003-06-17"
888468,"Don Omar","Dale Don Dale","1PZrHbJjt5t7dP9OGRxcD0",69,2003,"hip-hop",0.831,0.818,2,-7.827,1,0.0825,0.0242,0.000336,0.0892,0.807,95.023,212413,4,"Don Omar","4vOvr0tdZWoIGjnHe9jLqz","The Last Don","2003-01-01"
888496,"Luny Tunes","Hay Algo en Ti","15PxHZffHMndHQjmzYuGUv",62,2003,"hip-hop",0.842,0.681,4,-8.149,0,0.0544,0.0115,2.65e-06,0.113,0.238,96.017,232587,4,"Luny Tunes","29BiTy2syDZyjGa9Rza6Ot","Mas Flow, Vol. 1","2003-08-26"
888509,"Luny Tunes","Aventura","3iRMZq3iIaIBW5bH4VgWtM",61,2003,"hip-hop",0.858,0.741,9,-7.204,0,0.124,0.0196,2.04e-05,0.0974,0.823,93.001,170854,4,"Luny Tunes","29BiTy2syDZyjGa9Rza6Ot","Mas Flow, Vol. 1","2003-08-26"
888511,"Luny Tunes","Métele Sazón","5RqdUkvsV4BOXpFd5zbXFt",62,2003,"hip-hop",0.847,0.663,2,-8,0,0.0533,0.526,0.00148,0.0736,0.914,95.041,242574,4,"Luny Tunes","29BiTy2syDZyjGa9Rza6Ot","Mas Flow, Vol. 1","2003-08-26"
888527,"Tego Calderón","Dominicana","45IOnEpVUdxWUZFqpZ7Xvz",61,2003,"hip-hop",0.845,0.906,7,-3.804,1,0.0687,0.188,0.0512,0.0199,0.813,94.987,252693,4,"Tego Calderon","6Q1kiSijkaHwoCwZUHW6IY","El Abayarde","2003-07-01"
894994,"Linkin Park","Numb","2nLtzopw4rPReszdYBJU6h",84,2003,"metal",0.496,0.863,9,-4.153,1,0.0381,0.0046,0,0.639,0.243,110.018,185587,4,"Linkin Park","4Gfnly5CzMJQqkUFfoHaP3","Meteora","2003-03-24"
894998,"Linkin Park","Faint","4Yf5bqU3NK4kNOypcrLYwU",77,2003,"metal",0.554,0.978,4,-3.554,1,0.131,0.111,0,0.0731,0.594,135.095,162600,4,"Linkin Park","4Gfnly5CzMJQqkUFfoHaP3","Meteora","2003-03-24"
894999,"Godsmack","I Stand Alone","44NRdYQw7P0GWuiunRv3hr",66,2003,"metal",0.217,0.92,8,-4.479,1,0.0628,2.86e-05,0,0.102,0.376,167.169,246040,4,"Godsmack","7xhudjssYTY8qRl1s9R3wu","Faceless","2003-04-08"
895001,"Linkin Park","Lying from You","3BmjRmFTESgWZLPSVGp8aG",63,2003,"metal",0.535,0.951,3,-3.324,0,0.18,0.00777,0,0.0669,0.723,160.102,175373,4,"Linkin Park","0y13VbGddQ4azdVWakksAL","Meteora (Bonus Edition)","2003-03-24"
895004,"Linkin Park","Breaking the Habit","6n8TMVyFKoUmDc4apxceRD",65,2003,"metal",0.579,0.849,4,-5.218,0,0.0303,0.108,0,0.0909,0.581,100.021,196907,4,"Linkin Park","4Gfnly5CzMJQqkUFfoHaP3","Meteora","2003-03-24"
895006,"Evanescence","Going Under","3UygY7qW2cvG9Llkay6i1i",72,2003,"metal",0.37,0.858,11,-4.885,0,0.0545,0.00815,2.12e-05,0.229,0.464,175.077,214947,4,"Evanescence","02w1xMzzdF2OJxTeh1basm","Fallen","2003-01-01"
900840,"Yellowcard","Only One","0gZp88SA5OcujHLDGkxtI3",63,2003,"pop",0.477,0.907,1,-4.814,0,0.0899,8e-05,7.82e-05,0.149,0.304,81.291,257400,4,"Yellowcard","24IBCzEJlHBI0ioxlSuSPA","Ocean Avenue","2003-01-01"
922850,"Crossfade","Cold","6ZxrUCaynLgKSUudACOTwj",67,2004,"alt-rock",0.451,0.815,2,-5.55,0,0.0368,6.06e-05,0,0.27,0.618,147.974,194227,4,"Crossfade","1namjaJZ23ozXXB7X2d4hy","Crossfade","2004-04-13"
922857,"Crossfade","Colors","1ZtVN326V42hioNyRjU4P2",62,2004,"alt-rock",0.337,0.835,2,-6.351,0,0.057,0.00174,0,0.0945,0.418,87.561,198533,4,"Crossfade","1namjaJZ23ozXXB7X2d4hy","Crossfade","2004-04-13"
922861,"Velvet Revolver","Slither","7kF1iPJTj3VFJX9XokQ80F",62,2004,"alt-rock",0.478,0.974,7,-3.866,1,0.102,0.000266,0.0984,0.0738,0.268,141.077,248307,4,"Velvet Revolver","64GnrmrpL1fvfF0r1AoZLB","Contraband","2004"
931082,"Usher","Yeah! (feat. Lil Jon & Ludacris)","5rb9QrpfcKFHM1EUbSIurX",81,2004,"dance",0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,250373,4,"Usher","1RM6MGv6bcl6NrAG8PGoZk","Confessions (Expanded Edition)","2004-03-23"
931087,"Usher","My Boo","68vgtRHr7iZHpzGpon6Jlo",76,2004,"dance",0.662,0.507,5,-8.238,1,0.118,0.257,0,0.0465,0.676,86.412,223440,4,"Usher","1RM6MGv6bcl6NrAG8PGoZk","Confessions (Expanded Edition)","2004-03-23"
931090,"Mario","Let Me Love You","3ibKnFDaa3GhpPGlOUj7ff",72,2004,"dance",0.656,0.578,7,-8.97,0,0.0922,0.235,0,0.118,0.556,94.514,256733,4,"Mario","7EXstuWka51pNFzEAidEol","Let Me Love You","2004-09-21"
931109,"Avril Lavigne","My Happy Ending","6sqNctd7MlJoKDOxPVCAvU",67,2004,"dance",0.414,0.936,2,-2.407,1,0.0758,0.00136,0,0.369,0.74,170.229,242413,4,"Avril Lavigne","7851Vsjv3apS52sXUik6iF","Under My Skin","2004"
943008,"2Pac","Ghetto Gospel","7jLbTp3qZzah9kMIdW8e5M",66,2004,"funk",0.794,0.614,5,-5.352,0,0.0467,0.0964,0,0.0788,0.663,80.569,238053,4,"2Pac","33lk2GnP8cJzl7cd1OJrXn","Loyal To The Game","2004-01-01"
952557,"Zion & Lennox","Yo Voy (feat. Daddy Yankee)","5gflgO9EPbIBf16n5TKnQS",80,2004,"hip-hop",0.808,0.697,10,-5.899,1,0.241,0.041,0,0.0546,0.554,95.06,232020,4,"Zion & Lennox","2aItcV9jj0LvaluaDFTLqF","Motivando a la Yal","2004-05-04"
952563,"Petey Pablo","Freek-A-Leek","4MeDnO5yA2Zi6IMlVApRci",66,2004,"hip-hop",0.756,0.691,2,-3.718,1,0.178,0.0744,0,0.364,0.632,104.999,235187,4,"Petey Pablo","2R7G5Z0RWWZU1V731JZG68","Still Writing In My Diary: 2nd Entry","2004"
952574,"Trick Daddy","Let's Go (feat. Big D & Twista)","1fLibtVj3MrNTwRZq5yUOs",64,2004,"hip-hop",0.748,0.767,11,-7.806,0,0.172,0.0267,0,0.334,0.519,133.929,222200,4,"Trick Daddy","2Ve8rF1LYTRGl3ZAI2z2YT","Thug Matrimony: Married To The Streets","2004-10-26"
952579,"Twista","Overnight Celebrity","2tOZtdbkAMQASWokLvSlzj",65,2004,"hip-hop",0.828,0.792,10,-5.435,0,0.179,0.182,0,0.281,0.777,134.199,233360,4,"Twista","7tbgPQub8dUigxMdkYDfOb","Kamikaze","2004-01-27"
952585,"Crime Mob","Knuck If You Buck (feat. Lil' Scrappy)","0RZXNlGPvfMo54fd6uCvAT",60,2004,"hip-hop",0.865,0.844,8,-4.946,1,0.311,0.0582,0,0.373,0.755,150.09,205120,4,"Crime Mob","09stXr7AeoB1PsE3RpMpyU","Crime Mob (U.S. PA Version)","2004-07-13"
952596,"Cartel De Santa","Todas Mueren por Mí","57DZJLuPk9a5ULzdER3ZFy",71,2004,"hip-hop",0.903,0.704,0,-6.702,1,0.114,0.0272,0.0044,0.117,0.587,92.009,223093,4,"Cartel De Santa","54AKlknAxFRfXDXtwiAhRa","Cartel De Santa","2004-12-06"
952615,"Twista","Slow Jamz (feat. Kanye West & Jamie Foxx)","1boHm9rjmvzxpJASd9dnGK",60,2004,"hip-hop",0.561,0.764,2,-6.645,0,0.138,0.373,0,0.157,0.598,145.158,212147,4,"Twista","6Xu470gdLgDOnFDj5qND1N","Kamikaze","2004-01-27"
952669,"Wisin","Saoco","5c9CsmVAhOQ5jQKwmNd5fk",61,2004,"hip-hop",0.844,0.862,4,-5.043,1,0.114,0.132,1.92e-05,0.066,0.816,95.999,184907,4,"Wisin","4k5YrELX73vK5ALegjEReh","El Sobreviviente","2004"
952675,"Ivy Queen","Quiero Saber","4VKI2yBkCE4mWhFBwZp0LU",62,2004,"hip-hop",0.846,0.905,6,-3.686,0,0.0588,0.139,1.01e-05,0.228,0.843,95.018,175533,4,"Ivy Queen","0Sv18KP8WCk1eHGnhJqTrb","DIVA- Platinum Edition","2004-01-27"
959034,"Slipknot","Duality","61mWefnWQOLf90gepjOCb3",78,2004,"metal",0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,252613,4,"Slipknot","4ZDBQSIDIZRUBOG2OHcN3T","Vol. 3: The Subliminal Verses","2004"
964671,"Bowling For Soup","1985","5oQcOu1omDykbIPSdSQQNJ",68,2004,"pop",0.606,0.887,4,-4.404,1,0.0598,0.000242,0,0.337,0.903,119.974,193000,4,"Bowling For Soup","43jBR9MNJk5AUuB56M0pRF","A Hangover You Don't Deserve","2004"
964716,"Marc Anthony","Tu Amor Me Hace Bien - Salsa Version","3yEtuhGR8jOtusa29jWrhG",69,2004,"pop",0.691,0.658,0,-6.496,1,0.0359,0.398,4.58e-05,0.112,0.617,97.68,300160,4,"Marc Anthony","4O3yvEN5II2yKWKBPtDLD7","Valio La Pena","2004-07-27"
964781,"Marc Anthony","Ahora Quien - Salsa Version","5A32KQZznC2HSqr9qzTl2N",63,2004,"pop",0.553,0.632,4,-4.837,0,0.0782,0.375,0,0.267,0.687,85.1,309587,4,"Marc Anthony","4O3yvEN5II2yKWKBPtDLD7","Valio La Pena","2004-07-27"
970751,"Muse","Hysteria","7xyYsOvq5Ec3P4fr6mM9fD",72,2004,"rock",0.412,0.92,9,-4.852,0,0.0575,0.000456,0.0026,0.11,0.455,93.162,227440,4,"Muse","0HcHPBu9aaF1MxOiZmUQTl","Absolution","2004-03-23"
986952,"Seether","Remedy","5ynxx6zC4dgzsMHLYQ04Dc",68,2005,"alt-rock",0.55,0.952,8,-4.664,1,0.0924,0.000193,0.000666,0.0614,0.391,127.804,207213,4,"Seether","1C5xrwfzgDM0hz7Kb035V3","Karma and Effect","2005-01-01"
986961,"OK Go","Here It Goes Again","1pHP4JeQV9wDx87D6qH9hD",65,2005,"alt-rock",0.537,0.882,0,-2.306,1,0.0403,0.000342,9.06e-05,0.12,0.81,145.729,179813,4,"OK Go","1qN6qh1gwgrYTCdSq21gov","Oh No","2005-01-01"
986966,"Audioslave","Be Yourself","3zwmW1gM4E8FlHXV5nE16u",69,2005,"alt-rock",0.423,0.845,11,-3.509,0,0.0559,0.143,5.07e-06,0.213,0.317,116.602,278973,4,"Audioslave","0HQhToIjonHnJRRPN4jeJU","Out of Exile","2005-01-01"
986972,"Hinder","Better Than Me","10fddGyyeUquZZ2uPTjD7P",60,2005,"alt-rock",0.449,0.682,2,-5.295,0,0.029,0.205,0,0.175,0.254,139.924,223533,4,"Hinder","2SmDuZSWtjukp9gkG2mcBQ","Extreme Behavior","2005-01-01"
986982,"Mœnia","Ni Tú Ni Nadie","16J6wH4Evm97ta1hDQIYQC",70,2005,"alt-rock",0.759,0.656,2,-6.598,1,0.04,0.0256,0.00705,0.346,0.554,132.019,219533,4,"Mœnia","6y3FTrfW6zFquk2V1qU2as","Stereo Hits","2005"
987008,"Franz Ferdinand","Do You Want To","6WrnSlcN0dzTO80mVVbBto",60,2005,"alt-rock",0.412,0.944,0,-2.896,1,0.0448,0.0724,0.000493,0.801,0.79,123.091,215000,4,"Franz Ferdinand","3GNG4NPXfTeIGYjZ2FpS6P","You Could Have It So Much Better","2005-10-03"
995863,"The Pussycat Dolls","Don't Cha","1gZ7i4qxXkHZb1r6eioaAP",66,2005,"dance",0.877,0.637,1,-3.493,0,0.101,0.00516,2.5e-06,0.0959,0.569,119.988,272080,4,"The Pussycat Dolls","5x8e8UcCeOgrOzSnDGuPye","PCD","2005-01-01"
1002564,"Wisin & Yandel","Rakata","1kQqiC1rS1FiuVpeBKN0QN",69,2005,"electro",0.872,0.786,1,-5.473,1,0.142,0.0348,0,0.0776,0.722,96.002,172680,4,"Wisin & Yandel","0mfiGkVJST0ysEVznu2aZP","Pa'l Mundo","2005-01-01"
1002566,"Wisin & Yandel","Noche De Sexo","4kAtRwNRLMKuoCbxMSxUGI",71,2005,"electro",0.686,0.722,2,-5.4,1,0.256,0.108,0,0.494,0.515,94.006,205707,4,"Wisin & Yandel","0mfiGkVJST0ysEVznu2aZP","Pa'l Mundo","2005-01-01"
1002567,"Wisin & Yandel","Mírala Bien","04uA3BJ1Rj8DBKkpKCABJx",66,2005,"electro",0.815,0.856,1,-4.399,0,0.13,0.255,0,0.0697,0.713,96.014,156560,4,"Wisin & Yandel","0mfiGkVJST0ysEVznu2aZP","Pa'l Mundo","2005-01-01"
1018081,"Gorillaz","Feel Good Inc.","0d28khcov6AiegSCpG5TuT",82,2005,"hip-hop",0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,222640,4,"Gorillaz","0bUTHlWbkSQysoM3VsWldT","Demon Days","2005-05-23"
1018085,"50 Cent","Just A Lil Bit","4nva9EpKntUTs6CRSGBCn9",76,2005,"hip-hop",0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,237707,4,"50 Cent","2pidzXTaHV4WaIJYRxKDCH","The Massacre","2005-03-03"
1018089,"Jeezy","Soul Survivor","0Ss50OU9tCozI7JIywkv14",65,2005,"hip-hop",0.682,0.483,10,-7.718,1,0.0451,0.00103,0,0.159,0.108,84.012,280013,4,"Jeezy","6hiOeC9YErltT6CnK4pfJN","Let's Get It: Thug Motivation 101","2005"
1018093,"Aventura","Ella Y Yo - Featuring Don Omar","6G4U9avyBNEfP0fAIduev3",76,2005,"hip-hop",0.732,0.708,9,-7.905,0,0.262,0.534,0,0.237,0.717,175.924,267787,4,"Aventura","3dCEXNx36W29EYCMUAx5p5","God's Project","2005-04-26"
1018100,"Daddy Yankee","Rompe","4Xtlw8oXkIOvzV7crUBKeZ",72,2005,"hip-hop",0.696,0.858,9,-5.155,1,0.0859,0.0727,3.19e-06,0.0631,0.533,176.061,188627,4,"Daddy Yankee","2rNUIqPFIbq5bSH46jHUZy","Barrio Fino En Directo","2005-01-01"
1018104,"D4L","Laffy Taffy","2ajhenDRiiAnCHHjsIOHhJ",62,2005,"hip-hop",0.891,0.439,7,-7.994,0,0.428,0.0351,0,0.0932,0.622,77.499,224253,4,"D4L","5PE3OnyEPOlTShpjij8Wfp","Down For Life","2005-11-08"
1018159,"The Game","Westside Story","0lOe1dR2TNkJMCjIcRuw6T",60,2005,"hip-hop",0.876,0.647,11,-3.917,1,0.28,0.16,0,0.238,0.961,86.993,223067,4,"The Game","4PrPbmm0gKvaD3rerOXFg8","The Documentary","2005"
1030155,"Daniel Powter","Bad Day","0mUyMawtxj1CJ76kn9gIZK",74,2005,"pop",0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,233640,4,"Daniel Powter","4zhigAhPwqp43XVHBiVeQI","Daniel Powter (U.S. Release)","2005-02-22"
1030163,"James Blunt","You're Beautiful","0vg4WnUWvze6pBOJDTq99k",74,2005,"pop",0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,209493,4,"James Blunt","1ekaxA9Q5GzUPCepx4wzMF","Back to Bedlam","2005-08-08"
1030171,"Bobby V.","Slow Down - 12"" Version","4Ilen0VxPEsVRLpnePji8P",64,2005,"pop",0.568,0.732,11,-4.896,0,0.103,0.179,4.92e-06,0.401,0.626,186.048,258667,4,"Bobby V.","6tiqcLj9TP3qaxWUbNuPYn","Disturbing Tha Peace Presents Bobby Valentino","2005-01-01"
1030524,"Stereophonics","Dakota","3qaSqrrevBrb84xl5JlptU",68,2005,"pop",0.506,0.93,4,-3.499,1,0.0675,0.129,0.00682,0.0931,0.305,146.994,297427,4,"Stereophonics","1DwcGY8AK9RS0IgmozyvyP","Language.Sex.Violence.Other?","2005-01-01"
1037037,"Cueshé","Stay","1jImST6hhs1EV45p78RBpM",61,2005,"rock",0.306,0.494,9,-7.748,1,0.0287,0.0211,0,0.0972,0.161,157.224,235707,4,"Cueshé","2BfekCfAeHJHeIEMWXsoXH","Half Empty, Half Full","2005-06-09"
1053391,"Three Days Grace","Animal I Have Become","56sk7jBpZV0CD31G9hEU3b",72,2006,"alt-rock",0.553,0.853,8,-3.668,1,0.0339,0.000684,0,0.126,0.506,122.023,231400,4,"Three Days Grace","4ZDwEvXIKxWdwhAQK8ndBU","One-X","2006-06-25"
1053395,"Three Days Grace","Riot","1Q2fYlSdwuutWj3QplhY9q",69,2006,"alt-rock",0.185,0.948,8,-3.892,1,0.147,0.0104,0,0.105,0.316,196.578,207587,3,"Three Days Grace","4ZDwEvXIKxWdwhAQK8ndBU","One-X","2006-06-25"
1053402,"TOOL","The Pot","1lATXTBJDHwawvT1UfxWu3",67,2006,"alt-rock",0.469,0.79,7,-6.889,1,0.0391,0.000148,0.372,0.282,0.466,107.45,381947,4,"TOOL","1fvWYcbjuycyHpzNPH1Vfk","10,000 Days","2006-04-28"
1053408,"Three Days Grace","Time of Dying","7piw04hPQZ1OHZ9Fq9JOXR",66,2006,"alt-rock",0.306,0.873,0,-3.668,0,0.0567,0.00105,0,0.52,0.452,198.387,186373,4,"Three Days Grace","4ZDwEvXIKxWdwhAQK8ndBU","One-X","2006-06-25"
1053412,"Skillet","Comatose","5pRElcsPZrgZXkoON2o5Go",66,2006,"alt-rock",0.359,0.955,4,-2.323,0,0.12,0.00116,0,0.349,0.446,170.033,230427,4,"Skillet","16ElbnOtY2UgGaPKoLfst4","Comatose","2006-10-03"
1053493,"Gustavo Cerati","Crimen","3oqWr0jDWNXxWufNogGREp",70,2006,"alt-rock",0.537,0.502,4,-8.406,1,0.025,0.44,0.0709,0.199,0.288,80.511,232027,4,"Gustavo Cerati","7KHNK7l8peO0t95I1v7BmP","Ahí Vamos","2006-04-04"
1062601,"Cassie","Me & U","7k6IzwMGpxnRghE7YosnXT",73,2006,"dance",0.803,0.454,8,-4.802,0,0.0294,0.352,0,0.0655,0.739,99.99,192213,4,"Cassie","0j1qzjaJmsF1FkcICf3hRu","Cassie (U.S. Version)","2006-08-07"
1062603,"Ne-Yo","So Sick","6brl7bwOHmGFkNw3MBqssT",76,2006,"dance",0.452,0.574,6,-8.336,1,0.31,0.246,0,0.189,0.58,92.791,207187,4,"Ne-Yo","6gkwOLmk0ALMOjWs5WhAEr","In My Own Words","2006-01-01"
1062616,"Lil Jon","Snap Yo Fingers","6o3s08kk2fQI37vxGZDrJ1",66,2006,"dance",0.835,0.757,8,-5.029,0,0.23,0.00647,0,0.29,0.626,82.038,274387,4,"Youngbloodz","5ot3hAGLgvrmfZ3ddosFZf","Snap Yo Fingers - Single","2006-05-02"
1062625,"T.I.","What You Know","0CAJdthKDdRjB2h8YOguN6",63,2006,"dance",0.551,0.81,11,-4.365,1,0.0344,0.0155,0,0.169,0.332,73.464,274333,4,"T.I.","2X7s6Gt8Xz2qEwlw4GVcQo","King","2006-03-27"
1062644,"Hannah Montana","The Best of Both Worlds - From ""Hannah Montana""/Soundtrack Version","6Z0F3Mqj7tq1CBZo5qMlUg",63,2006,"dance",0.676,0.861,1,-3.645,1,0.0501,0.0512,0,0.0613,0.681,124.031,174120,3,"Hannah Montana","0TyDqWrWHzuyFjjnKqDClu","Hannah Montana","2006-01-01"
1069756,"Wisin & Yandel","Nadie Como Tu","3E2jVBZU7fjRNB0m3PrrhF",62,2006,"electro",0.81,0.723,4,-5.2,0,0.194,0.409,0,0.137,0.738,92.993,222867,4,"Wisin & Yandel","5gHKtewt6CtuGLiAj2m3XC","Wisin Y Yandel Presentan: Los Vaqueros","2006-01-01"
1082712,"Rise Against","Prayer Of The Refugee","4OSbctVD37ycS0H3rwRm72",66,2006,"hardcore",0.2,0.977,3,-3.494,0,0.159,0.00165,1.1e-05,0.259,0.39,195.711,199387,4,"Rise Against","1VZ0i4vJ0AkPbmpuaktZMJ","The Sufferer & The Witness","2006-01-01"
1084452,"Yung Joc","It's Goin' Down (feat. Nitti)","05Sgj1Hx03ZXc57gsV1kfX",64,2006,"hip-hop",0.888,0.577,1,-7.702,0,0.0612,0.0986,0,0.131,0.609,84.003,241840,4,"Yung Joc","1Lr1TMh8vcdD3OvrzQTGVn","New Joc City (Explicit Content U.S. Version)","2006-06-06"
1084454,"Don Omar","Salió El Sol","48NXpYRuvv9izul4oXhqS9",75,2006,"hip-hop",0.887,0.701,4,-5.892,0,0.0873,0.106,0.00948,0.0466,0.965,110.002,315293,4,"Don Omar","5LbfmeWh5cvLpR1Nfvdch5","King Of Kings","2006-01-01"
1084462,"Boosie Badazz","Set It Off","6Efmq0wDgijxWFdBkzIOvb",61,2006,"hip-hop",0.797,0.654,11,-6.946,0,0.248,0.000777,0,0.14,0.464,80.007,284587,4,"Boosie Badazz","7EEdfr0tQIbdFe6UKwK93O","Bad Azz","2006-10-24"
1084463,"E-40","U and Dat (feat. T. Pain & Kandi Girl)","7g7M96UGiA7OR79H86gV4m",61,2006,"hip-hop",0.858,0.484,6,-7.448,0,0.277,0.0241,1.8e-06,0.123,0.329,99.992,202720,4,"E-40","3VqKqWHOHYfZqttJ0WwQHl","My Ghetto Report Card","2006-03-14"
1084468,"Héctor ""El Father""","El Telefono","614NVFo5csQqRnryl4jXs2",69,2006,"hip-hop",0.808,0.682,2,-7.128,1,0.0963,0.171,1.42e-06,0.464,0.491,89.987,235627,4,"Héctor ""El Father""","5eklEkHSU1l3yewxdePzRL","The Bad Boy","2006-01-01"
1084472,"Big Boy","Mis Ojos Lloran Por Ti","4fFgpzgSkmn3wajioLBPOr",73,2006,"hip-hop",0.794,0.831,8,-9.235,1,0.331,0.0135,1.12e-06,0.11,0.328,172.407,295533,4,"Big Boy","5o36XrjVl3YdBYqt0p57Gc","Mis Ojos Lloran Por Ti","2006-01-01"
1084481,"Don Omar","Ojitos Chiquitos","4f49sFQko7jHLEFd3tCf5p",75,2006,"hip-hop",0.801,0.839,1,-3.267,0,0.24,0.0206,7.65e-05,0.0946,0.792,170.011,229027,4,"Don Omar","5LbfmeWh5cvLpR1Nfvdch5","King Of Kings","2006-01-01"
1084502,"Tito ""El Bambino""","Flow Natural","2oeyvFG0mFFDHUxhPVObNk",69,2006,"hip-hop",0.831,0.789,0,-5.498,1,0.0661,0.121,0,0.328,0.827,101.035,173867,4,"Tito ""El Bambino""","0GERlfOuy87BuTAcwuO5Kb","Top Of The Line","2006-01-01"
1084534,"Tony Dize","Quizas","1jj80muEnrqByfH2omBOcZ",64,2006,"hip-hop",0.767,0.657,9,-5.666,1,0.0725,0.333,0,0.0375,0.906,89.997,186373,4,"Tony Dize","5gHKtewt6CtuGLiAj2m3XC","Wisin Y Yandel Presentan: Los Vaqueros","2006-01-01"
1084561,"Tito ""El Bambino""","Siente El Boom","2iHr1co9ElgzHredwMNKOy",61,2006,"hip-hop",0.804,0.745,4,-5.805,0,0.0744,0.112,0,0.0924,0.512,95.024,188733,4,"Tito ""El Bambino""","01i4xjoO8LfObh7LbIZy8z","El Documental II","2006-01-01"
1091184,"Breaking Benjamin","The Diary of Jane - Single Version","0faXHILILebCGnJBPU6KJJ",73,2006,"metal",0.392,0.964,10,-4.441,0,0.0644,7.13e-05,0.0387,0.106,0.269,167.024,200547,4,"Breaking Benjamin","2usyeZYdUHKlNHKDKgAYSo","Phobia (Clean Version)","2006-01-01"
1091196,"Breaking Benjamin","Breath","4JXfNOePhdgMOI7KZ1L25U",66,2006,"metal",0.347,0.868,5,-4.145,0,0.0467,0.00012,0.000273,0.0845,0.313,182.851,218467,4,"Breaking Benjamin","2usyeZYdUHKlNHKDKgAYSo","Phobia (Clean Version)","2006-01-01"
1091202,"Breaking Benjamin","Dance With The Devil","10ASBwZsp7oUUDsJEYz3uS",66,2006,"metal",0.345,0.929,3,-4.469,0,0.142,0.00015,0.00106,0.129,0.181,155.041,227107,3,"Breaking Benjamin","6yJdQMlMkfYJFiSsL6764c","Phobia (Explicit Version)","2006-01-01"
1097367,"Huey Lewis & The News","The Power Of Love","2olVm1lHicpveMAo4AUDRB",73,2006,"pop",0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,234333,4,"Huey Lewis & The News","0u34k1ANjgZ47uQfG9yaLj","Greatest Hits: Huey Lewis And The News","2006-01-01"
1097421,"Maná","Bendita Tu Luz","2JBs412fpVUuzIaIp3CyIs",67,2006,"pop",0.791,0.782,7,-4.973,1,0.0289,0.143,3.7e-06,0.107,0.635,115.992,264720,4,"Maná","6XrpkEuQyfilUHMduKDeuB","Amar Es Combatir","2006-05-09"
1097500,"Frank Reyes","Tu Eres Ajena","64zjvItFmkY8Q96tcmGQ6n",60,2006,"pop",0.919,0.579,0,-7.338,0,0.059,0.226,0.000288,0.0776,0.941,130.205,239667,4,"Frank Reyes","02IKI6J5vzzTZ0DC2yWNcu","Amor En Silencio","2006"
1097512,"Marc Anthony","Qué Precio Tiene el Cielo - Salsa Version","2MnKininlD8bY9ggRNSJ37",65,2006,"pop",0.42,0.843,7,-4.692,1,0.0647,0.248,0,0.078,0.539,173.91,302947,4,"Marc Anthony","70XO7jxoVIV9p9IFyjXGvJ","Sigo Siendo Yo","2006-06-30"
1097534,"Ricky Martin","Tu Recuerdo (feat. La Mari De Chambao & Tommy Torres) - MTV Unplugged Version","61hJK3EfAd1LDk7x5OrCTc",66,2006,"pop",0.4,0.82,0,-5.235,0,0.103,0.502,0,0.712,0.398,83.415,247867,4,"Ricky Martin","7qhZvYXFgsaSzuukZw9WCM","Ricky Martin MTV Unplugged","2006-11-01"
1097562,"Jesse & Joy","Espacio sideral","3OIoy3TNU7CL5PTaHOGmbR",65,2006,"pop",0.605,0.48,0,-6.356,1,0.0285,0.00576,7.32e-05,0.143,0.811,90.022,222627,4,"Jesse & Joy","1DqezzIzunjysnTKPtxB98","Esta Es Mi Vida","2006-07-18"
